[2022-09-02T03:52:44.713-0800][gc,cpu        ] GC(264) User=0.13s Sys=0.05s Real=0.10s
[2022-09-02T16:38:51.472-0800][gc,cpu        ] GC(306) User=0.02s Sys=0.04s Real=0.04s
[2022-09-02T17:05:52.882-0800][gc,start      ] GC(307) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T17:05:52.882-0800][gc,task       ] GC(307) Using 8 workers of 8 for evacuation
[2022-09-02T17:05:52.932-0800][gc,phases     ] GC(307)   Pre Evacuate Collection Set: 1.5ms
[2022-09-02T17:05:52.932-0800][gc,phases     ] GC(307)   Evacuate Collection Set: 33.7ms
[2022-09-02T17:05:52.932-0800][gc,phases     ] GC(307)   Post Evacuate Collection Set: 11.5ms
[2022-09-02T17:05:52.932-0800][gc,phases     ] GC(307)   Other: 3.8ms
[2022-09-02T17:05:52.932-0800][gc,heap       ] GC(307) Eden regions: 255->0(255)
[2022-09-02T17:05:52.932-0800][gc,heap       ] GC(307) Survivor regions: 1->1(32)
[2022-09-02T17:05:52.932-0800][gc,heap       ] GC(307) Old regions: 41->41
[2022-09-02T17:05:52.932-0800][gc,heap       ] GC(307) Humongous regions: 30->30
[2022-09-02T17:05:52.932-0800][gc,metaspace  ] GC(307) Metaspace: 80726K->80726K(1122304K)
[2022-09-02T17:05:52.932-0800][gc            ] GC(307) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 50.584ms
[2022-09-02T17:05:52.932-0800][gc,cpu        ] GC(307) User=0.07s Sys=0.05s Real=0.05s
[2022-09-02T17:17:55.579-0800][gc,start      ] GC(308) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T17:17:55.580-0800][gc,task       ] GC(308) Using 8 workers of 8 for evacuation
[2022-09-02T17:17:55.610-0800][gc,phases     ] GC(308)   Pre Evacuate Collection Set: 0.5ms
[2022-09-02T17:17:55.610-0800][gc,phases     ] GC(308)   Evacuate Collection Set: 25.9ms
[2022-09-02T17:17:55.610-0800][gc,phases     ] GC(308)   Post Evacuate Collection Set: 2.2ms
[2022-09-02T17:17:55.610-0800][gc,phases     ] GC(308)   Other: 2.3ms
[2022-09-02T17:17:55.610-0800][gc,heap       ] GC(308) Eden regions: 255->0(255)
[2022-09-02T17:17:55.610-0800][gc,heap       ] GC(308) Survivor regions: 1->1(32)
[2022-09-02T17:17:55.610-0800][gc,heap       ] GC(308) Old regions: 41->41
[2022-09-02T17:17:55.610-0800][gc,heap       ] GC(308) Humongous regions: 30->30
[2022-09-02T17:17:55.610-0800][gc,metaspace  ] GC(308) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T17:17:55.610-0800][gc            ] GC(308) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 31.269ms
[2022-09-02T17:17:55.610-0800][gc,cpu        ] GC(308) User=0.02s Sys=0.02s Real=0.04s
[2022-09-02T17:29:59.393-0800][gc,start      ] GC(309) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T17:29:59.394-0800][gc,task       ] GC(309) Using 8 workers of 8 for evacuation
[2022-09-02T17:29:59.435-0800][gc,phases     ] GC(309)   Pre Evacuate Collection Set: 3.1ms
[2022-09-02T17:29:59.435-0800][gc,phases     ] GC(309)   Evacuate Collection Set: 16.4ms
[2022-09-02T17:29:59.435-0800][gc,phases     ] GC(309)   Post Evacuate Collection Set: 12.3ms
[2022-09-02T17:29:59.435-0800][gc,phases     ] GC(309)   Other: 10.3ms
[2022-09-02T17:29:59.435-0800][gc,heap       ] GC(309) Eden regions: 255->0(255)
[2022-09-02T17:29:59.435-0800][gc,heap       ] GC(309) Survivor regions: 1->1(32)
[2022-09-02T17:29:59.435-0800][gc,heap       ] GC(309) Old regions: 41->41
[2022-09-02T17:29:59.435-0800][gc,heap       ] GC(309) Humongous regions: 30->30
[2022-09-02T17:29:59.435-0800][gc,metaspace  ] GC(309) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T17:29:59.435-0800][gc            ] GC(309) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 42.058ms
[2022-09-02T17:29:59.435-0800][gc,cpu        ] GC(309) User=0.01s Sys=0.03s Real=0.04s
[2022-09-02T17:42:02.819-0800][gc,start      ] GC(310) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T17:42:02.821-0800][gc,task       ] GC(310) Using 8 workers of 8 for evacuation
[2022-09-02T17:42:02.857-0800][gc,phases     ] GC(310)   Pre Evacuate Collection Set: 4.3ms
[2022-09-02T17:42:02.857-0800][gc,phases     ] GC(310)   Evacuate Collection Set: 18.4ms
[2022-09-02T17:42:02.857-0800][gc,phases     ] GC(310)   Post Evacuate Collection Set: 6.5ms
[2022-09-02T17:42:02.857-0800][gc,phases     ] GC(310)   Other: 8.5ms
[2022-09-02T17:42:02.857-0800][gc,heap       ] GC(310) Eden regions: 255->0(255)
[2022-09-02T17:42:02.857-0800][gc,heap       ] GC(310) Survivor regions: 1->1(32)
[2022-09-02T17:42:02.857-0800][gc,heap       ] GC(310) Old regions: 41->41
[2022-09-02T17:42:02.857-0800][gc,heap       ] GC(310) Humongous regions: 30->30
[2022-09-02T17:42:02.857-0800][gc,metaspace  ] GC(310) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T17:42:02.857-0800][gc            ] GC(310) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 37.721ms
[2022-09-02T17:42:02.857-0800][gc,cpu        ] GC(310) User=0.03s Sys=0.04s Real=0.04s
[2022-09-02T17:54:09.651-0800][gc,start      ] GC(311) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T17:54:09.652-0800][gc,task       ] GC(311) Using 8 workers of 8 for evacuation
[2022-09-02T17:54:09.688-0800][gc,phases     ] GC(311)   Pre Evacuate Collection Set: 2.2ms
[2022-09-02T17:54:09.688-0800][gc,phases     ] GC(311)   Evacuate Collection Set: 16.2ms
[2022-09-02T17:54:09.688-0800][gc,phases     ] GC(311)   Post Evacuate Collection Set: 13.6ms
[2022-09-02T17:54:09.688-0800][gc,phases     ] GC(311)   Other: 6.1ms
[2022-09-02T17:54:09.688-0800][gc,heap       ] GC(311) Eden regions: 255->0(255)
[2022-09-02T17:54:09.688-0800][gc,heap       ] GC(311) Survivor regions: 1->1(32)
[2022-09-02T17:54:09.688-0800][gc,heap       ] GC(311) Old regions: 41->41
[2022-09-02T17:54:09.688-0800][gc,heap       ] GC(311) Humongous regions: 30->30
[2022-09-02T17:54:09.688-0800][gc,metaspace  ] GC(311) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T17:54:09.688-0800][gc            ] GC(311) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 37.713ms
[2022-09-02T17:54:09.688-0800][gc,cpu        ] GC(311) User=0.01s Sys=0.04s Real=0.03s
[2022-09-02T18:06:13.530-0800][gc,start      ] GC(312) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T18:06:13.544-0800][gc,task       ] GC(312) Using 8 workers of 8 for evacuation
[2022-09-02T18:06:13.704-0800][gc,phases     ] GC(312)   Pre Evacuate Collection Set: 6.9ms
[2022-09-02T18:06:13.705-0800][gc,phases     ] GC(312)   Evacuate Collection Set: 138.2ms
[2022-09-02T18:06:13.705-0800][gc,phases     ] GC(312)   Post Evacuate Collection Set: 2.4ms
[2022-09-02T18:06:13.705-0800][gc,phases     ] GC(312)   Other: 26.7ms
[2022-09-02T18:06:13.705-0800][gc,heap       ] GC(312) Eden regions: 255->0(255)
[2022-09-02T18:06:13.705-0800][gc,heap       ] GC(312) Survivor regions: 1->1(32)
[2022-09-02T18:06:13.705-0800][gc,heap       ] GC(312) Old regions: 41->41
[2022-09-02T18:06:13.705-0800][gc,heap       ] GC(312) Humongous regions: 30->30
[2022-09-02T18:06:13.705-0800][gc,metaspace  ] GC(312) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T18:06:13.705-0800][gc            ] GC(312) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 174.199ms
[2022-09-02T18:06:13.705-0800][gc,cpu        ] GC(312) User=0.34s Sys=0.07s Real=0.17s
[2022-09-02T18:18:16.831-0800][gc,start      ] GC(313) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T18:18:16.832-0800][gc,task       ] GC(313) Using 8 workers of 8 for evacuation
[2022-09-02T18:18:16.862-0800][gc,phases     ] GC(313)   Pre Evacuate Collection Set: 2.9ms
[2022-09-02T18:18:16.862-0800][gc,phases     ] GC(313)   Evacuate Collection Set: 15.6ms
[2022-09-02T18:18:16.862-0800][gc,phases     ] GC(313)   Post Evacuate Collection Set: 6.1ms
[2022-09-02T18:18:16.862-0800][gc,phases     ] GC(313)   Other: 6.6ms
[2022-09-02T18:18:16.862-0800][gc,heap       ] GC(313) Eden regions: 255->0(255)
[2022-09-02T18:18:16.862-0800][gc,heap       ] GC(313) Survivor regions: 1->1(32)
[2022-09-02T18:18:16.862-0800][gc,heap       ] GC(313) Old regions: 41->41
[2022-09-02T18:18:16.862-0800][gc,heap       ] GC(313) Humongous regions: 30->30
[2022-09-02T18:18:16.862-0800][gc,metaspace  ] GC(313) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T18:18:16.862-0800][gc            ] GC(313) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 30.599ms
[2022-09-02T18:18:16.862-0800][gc,cpu        ] GC(313) User=0.03s Sys=0.04s Real=0.03s
[2022-09-02T18:30:19.723-0800][gc,start      ] GC(314) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T18:30:19.724-0800][gc,task       ] GC(314) Using 8 workers of 8 for evacuation
[2022-09-02T18:30:19.763-0800][gc,phases     ] GC(314)   Pre Evacuate Collection Set: 1.4ms
[2022-09-02T18:30:19.763-0800][gc,phases     ] GC(314)   Evacuate Collection Set: 25.6ms
[2022-09-02T18:30:19.763-0800][gc,phases     ] GC(314)   Post Evacuate Collection Set: 7.4ms
[2022-09-02T18:30:19.763-0800][gc,phases     ] GC(314)   Other: 5.8ms
[2022-09-02T18:30:19.763-0800][gc,heap       ] GC(314) Eden regions: 255->0(255)
[2022-09-02T18:30:19.763-0800][gc,heap       ] GC(314) Survivor regions: 1->1(32)
[2022-09-02T18:30:19.763-0800][gc,heap       ] GC(314) Old regions: 41->41
[2022-09-02T18:30:19.763-0800][gc,heap       ] GC(314) Humongous regions: 30->30
[2022-09-02T18:30:19.763-0800][gc,metaspace  ] GC(314) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T18:30:19.763-0800][gc            ] GC(314) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 40.271ms
[2022-09-02T18:30:19.763-0800][gc,cpu        ] GC(314) User=0.02s Sys=0.02s Real=0.04s
[2022-09-02T18:42:21.979-0800][gc,start      ] GC(315) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T18:42:21.980-0800][gc,task       ] GC(315) Using 8 workers of 8 for evacuation
[2022-09-02T18:42:22.004-0800][gc,phases     ] GC(315)   Pre Evacuate Collection Set: 1.9ms
[2022-09-02T18:42:22.004-0800][gc,phases     ] GC(315)   Evacuate Collection Set: 10.6ms
[2022-09-02T18:42:22.004-0800][gc,phases     ] GC(315)   Post Evacuate Collection Set: 5.6ms
[2022-09-02T18:42:22.004-0800][gc,phases     ] GC(315)   Other: 7.5ms
[2022-09-02T18:42:22.004-0800][gc,heap       ] GC(315) Eden regions: 255->0(255)
[2022-09-02T18:42:22.004-0800][gc,heap       ] GC(315) Survivor regions: 1->1(32)
[2022-09-02T18:42:22.004-0800][gc,heap       ] GC(315) Old regions: 41->41
[2022-09-02T18:42:22.004-0800][gc,heap       ] GC(315) Humongous regions: 30->30
[2022-09-02T18:42:22.004-0800][gc,metaspace  ] GC(315) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T18:42:22.005-0800][gc            ] GC(315) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 25.701ms
[2022-09-02T18:42:22.005-0800][gc,cpu        ] GC(315) User=0.01s Sys=0.03s Real=0.03s
[2022-09-02T19:30:31.854-0800][gc,start      ] GC(316) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T19:30:31.856-0800][gc,task       ] GC(316) Using 8 workers of 8 for evacuation
[2022-09-02T19:30:31.919-0800][gc,phases     ] GC(316)   Pre Evacuate Collection Set: 2.5ms
[2022-09-02T19:30:31.919-0800][gc,phases     ] GC(316)   Evacuate Collection Set: 21.8ms
[2022-09-02T19:30:31.919-0800][gc,phases     ] GC(316)   Post Evacuate Collection Set: 30.8ms
[2022-09-02T19:30:31.919-0800][gc,phases     ] GC(316)   Other: 11.0ms
[2022-09-02T19:30:31.919-0800][gc,heap       ] GC(316) Eden regions: 255->0(255)
[2022-09-02T19:30:31.919-0800][gc,heap       ] GC(316) Survivor regions: 1->1(32)
[2022-09-02T19:30:31.919-0800][gc,heap       ] GC(316) Old regions: 41->41
[2022-09-02T19:30:31.919-0800][gc,heap       ] GC(316) Humongous regions: 30->30
[2022-09-02T19:30:31.919-0800][gc,metaspace  ] GC(316) Metaspace: 80727K->80727K(1122304K)
[2022-09-02T19:30:31.923-0800][gc            ] GC(316) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 65.492ms
[2022-09-02T19:30:31.923-0800][gc,cpu        ] GC(316) User=0.04s Sys=0.04s Real=0.07s
[2022-09-02T19:52:49.973-0800][gc,start      ] GC(317) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T19:52:49.974-0800][gc,task       ] GC(317) Using 8 workers of 8 for evacuation
[2022-09-02T19:52:50.072-0800][gc,phases     ] GC(317)   Pre Evacuate Collection Set: 5.8ms
[2022-09-02T19:52:50.072-0800][gc,phases     ] GC(317)   Evacuate Collection Set: 85.7ms
[2022-09-02T19:52:50.073-0800][gc,phases     ] GC(317)   Post Evacuate Collection Set: 3.8ms
[2022-09-02T19:52:50.073-0800][gc,phases     ] GC(317)   Other: 7.7ms
[2022-09-02T19:52:50.073-0800][gc,heap       ] GC(317) Eden regions: 255->0(255)
[2022-09-02T19:52:50.073-0800][gc,heap       ] GC(317) Survivor regions: 1->1(32)
[2022-09-02T19:52:50.073-0800][gc,heap       ] GC(317) Old regions: 41->41
[2022-09-02T19:52:50.073-0800][gc,heap       ] GC(317) Humongous regions: 30->30
[2022-09-02T19:52:50.073-0800][gc,metaspace  ] GC(317) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T19:52:50.073-0800][gc            ] GC(317) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 100.263ms
[2022-09-02T19:52:50.073-0800][gc,cpu        ] GC(317) User=0.22s Sys=0.07s Real=0.10s
[2022-09-02T20:04:52.098-0800][gc,start      ] GC(318) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T20:04:52.100-0800][gc,task       ] GC(318) Using 8 workers of 8 for evacuation
[2022-09-02T20:04:52.167-0800][gc,phases     ] GC(318)   Pre Evacuate Collection Set: 3.8ms
[2022-09-02T20:04:52.167-0800][gc,phases     ] GC(318)   Evacuate Collection Set: 25.8ms
[2022-09-02T20:04:52.167-0800][gc,phases     ] GC(318)   Post Evacuate Collection Set: 31.6ms
[2022-09-02T20:04:52.167-0800][gc,phases     ] GC(318)   Other: 7.8ms
[2022-09-02T20:04:52.167-0800][gc,heap       ] GC(318) Eden regions: 255->0(255)
[2022-09-02T20:04:52.167-0800][gc,heap       ] GC(318) Survivor regions: 1->1(32)
[2022-09-02T20:04:52.167-0800][gc,heap       ] GC(318) Old regions: 41->41
[2022-09-02T20:04:52.167-0800][gc,heap       ] GC(318) Humongous regions: 30->30
[2022-09-02T20:04:52.167-0800][gc,metaspace  ] GC(318) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T20:04:52.167-0800][gc            ] GC(318) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 69.034ms
[2022-09-02T20:04:52.167-0800][gc,cpu        ] GC(318) User=0.02s Sys=0.04s Real=0.07s
[2022-09-02T20:16:57.209-0800][gc,start      ] GC(319) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T20:16:57.211-0800][gc,task       ] GC(319) Using 8 workers of 8 for evacuation
[2022-09-02T20:16:57.243-0800][gc,phases     ] GC(319)   Pre Evacuate Collection Set: 1.5ms
[2022-09-02T20:16:57.243-0800][gc,phases     ] GC(319)   Evacuate Collection Set: 25.1ms
[2022-09-02T20:16:57.243-0800][gc,phases     ] GC(319)   Post Evacuate Collection Set: 1.9ms
[2022-09-02T20:16:57.243-0800][gc,phases     ] GC(319)   Other: 5.6ms
[2022-09-02T20:16:57.243-0800][gc,heap       ] GC(319) Eden regions: 255->0(255)
[2022-09-02T20:16:57.243-0800][gc,heap       ] GC(319) Survivor regions: 1->1(32)
[2022-09-02T20:16:57.243-0800][gc,heap       ] GC(319) Old regions: 41->41
[2022-09-02T20:16:57.243-0800][gc,heap       ] GC(319) Humongous regions: 30->30
[2022-09-02T20:16:57.243-0800][gc,metaspace  ] GC(319) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T20:16:57.244-0800][gc            ] GC(319) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 34.676ms
[2022-09-02T20:16:57.244-0800][gc,cpu        ] GC(319) User=0.01s Sys=0.02s Real=0.04s
[2022-09-02T20:29:01.774-0800][gc,start      ] GC(320) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T20:29:01.777-0800][gc,task       ] GC(320) Using 8 workers of 8 for evacuation
[2022-09-02T20:29:01.822-0800][gc,phases     ] GC(320)   Pre Evacuate Collection Set: 2.4ms
[2022-09-02T20:29:01.822-0800][gc,phases     ] GC(320)   Evacuate Collection Set: 20.4ms
[2022-09-02T20:29:01.822-0800][gc,phases     ] GC(320)   Post Evacuate Collection Set: 17.0ms
[2022-09-02T20:29:01.822-0800][gc,phases     ] GC(320)   Other: 7.7ms
[2022-09-02T20:29:01.822-0800][gc,heap       ] GC(320) Eden regions: 255->0(255)
[2022-09-02T20:29:01.822-0800][gc,heap       ] GC(320) Survivor regions: 1->1(32)
[2022-09-02T20:29:01.822-0800][gc,heap       ] GC(320) Old regions: 41->41
[2022-09-02T20:29:01.822-0800][gc,heap       ] GC(320) Humongous regions: 30->30
[2022-09-02T20:29:01.822-0800][gc,metaspace  ] GC(320) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T20:29:01.822-0800][gc            ] GC(320) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 47.587ms
[2022-09-02T20:29:01.822-0800][gc,cpu        ] GC(320) User=0.01s Sys=0.03s Real=0.05s
[2022-09-02T20:41:06.979-0800][gc,start      ] GC(321) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T20:41:06.980-0800][gc,task       ] GC(321) Using 8 workers of 8 for evacuation
[2022-09-02T20:41:07.017-0800][gc,phases     ] GC(321)   Pre Evacuate Collection Set: 3.9ms
[2022-09-02T20:41:07.017-0800][gc,phases     ] GC(321)   Evacuate Collection Set: 13.3ms
[2022-09-02T20:41:07.017-0800][gc,phases     ] GC(321)   Post Evacuate Collection Set: 16.5ms
[2022-09-02T20:41:07.017-0800][gc,phases     ] GC(321)   Other: 4.3ms
[2022-09-02T20:41:07.017-0800][gc,heap       ] GC(321) Eden regions: 255->0(255)
[2022-09-02T20:41:07.017-0800][gc,heap       ] GC(321) Survivor regions: 1->1(32)
[2022-09-02T20:41:07.017-0800][gc,heap       ] GC(321) Old regions: 41->41
[2022-09-02T20:41:07.017-0800][gc,heap       ] GC(321) Humongous regions: 30->30
[2022-09-02T20:41:07.017-0800][gc,metaspace  ] GC(321) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T20:41:07.017-0800][gc            ] GC(321) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 38.326ms
[2022-09-02T20:41:07.017-0800][gc,cpu        ] GC(321) User=0.01s Sys=0.03s Real=0.04s
[2022-09-02T20:53:10.232-0800][gc,start      ] GC(322) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T20:53:10.234-0800][gc,task       ] GC(322) Using 8 workers of 8 for evacuation
[2022-09-02T20:53:10.319-0800][gc,phases     ] GC(322)   Pre Evacuate Collection Set: 3.5ms
[2022-09-02T20:53:10.319-0800][gc,phases     ] GC(322)   Evacuate Collection Set: 67.9ms
[2022-09-02T20:53:10.319-0800][gc,phases     ] GC(322)   Post Evacuate Collection Set: 9.7ms
[2022-09-02T20:53:10.319-0800][gc,phases     ] GC(322)   Other: 6.3ms
[2022-09-02T20:53:10.319-0800][gc,heap       ] GC(322) Eden regions: 255->0(255)
[2022-09-02T20:53:10.319-0800][gc,heap       ] GC(322) Survivor regions: 1->1(32)
[2022-09-02T20:53:10.319-0800][gc,heap       ] GC(322) Old regions: 41->41
[2022-09-02T20:53:10.319-0800][gc,heap       ] GC(322) Humongous regions: 30->30
[2022-09-02T20:53:10.319-0800][gc,metaspace  ] GC(322) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T20:53:10.319-0800][gc            ] GC(322) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 87.429ms
[2022-09-02T20:53:10.319-0800][gc,cpu        ] GC(322) User=0.16s Sys=0.08s Real=0.08s
[2022-09-02T21:05:14.568-0800][gc,start      ] GC(323) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T21:05:14.569-0800][gc,task       ] GC(323) Using 8 workers of 8 for evacuation
[2022-09-02T21:05:14.592-0800][gc,phases     ] GC(323)   Pre Evacuate Collection Set: 1.2ms
[2022-09-02T21:05:14.592-0800][gc,phases     ] GC(323)   Evacuate Collection Set: 11.2ms
[2022-09-02T21:05:14.592-0800][gc,phases     ] GC(323)   Post Evacuate Collection Set: 7.7ms
[2022-09-02T21:05:14.592-0800][gc,phases     ] GC(323)   Other: 4.2ms
[2022-09-02T21:05:14.592-0800][gc,heap       ] GC(323) Eden regions: 255->0(255)
[2022-09-02T21:05:14.593-0800][gc,heap       ] GC(323) Survivor regions: 1->1(32)
[2022-09-02T21:05:14.593-0800][gc,heap       ] GC(323) Old regions: 41->41
[2022-09-02T21:05:14.593-0800][gc,heap       ] GC(323) Humongous regions: 30->30
[2022-09-02T21:05:14.593-0800][gc,metaspace  ] GC(323) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T21:05:14.593-0800][gc            ] GC(323) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 24.490ms
[2022-09-02T21:05:14.593-0800][gc,cpu        ] GC(323) User=0.03s Sys=0.02s Real=0.03s
[2022-09-02T21:17:50.721-0800][gc,start      ] GC(324) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T21:17:50.722-0800][gc,task       ] GC(324) Using 8 workers of 8 for evacuation
[2022-09-02T21:17:50.771-0800][gc,phases     ] GC(324)   Pre Evacuate Collection Set: 1.7ms
[2022-09-02T21:17:50.772-0800][gc,phases     ] GC(324)   Evacuate Collection Set: 36.7ms
[2022-09-02T21:17:50.772-0800][gc,phases     ] GC(324)   Post Evacuate Collection Set: 8.4ms
[2022-09-02T21:17:50.772-0800][gc,phases     ] GC(324)   Other: 4.2ms
[2022-09-02T21:17:50.772-0800][gc,heap       ] GC(324) Eden regions: 255->0(255)
[2022-09-02T21:17:50.772-0800][gc,heap       ] GC(324) Survivor regions: 1->1(32)
[2022-09-02T21:17:50.772-0800][gc,heap       ] GC(324) Old regions: 41->41
[2022-09-02T21:17:50.772-0800][gc,heap       ] GC(324) Humongous regions: 30->30
[2022-09-02T21:17:50.772-0800][gc,metaspace  ] GC(324) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T21:17:50.772-0800][gc            ] GC(324) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 50.968ms
[2022-09-02T21:17:50.772-0800][gc,cpu        ] GC(324) User=0.04s Sys=0.04s Real=0.05s
[2022-09-02T21:33:13.821-0800][gc,start      ] GC(325) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T21:33:13.823-0800][gc,task       ] GC(325) Using 8 workers of 8 for evacuation
[2022-09-02T21:33:13.908-0800][gc,phases     ] GC(325)   Pre Evacuate Collection Set: 14.5ms
[2022-09-02T21:33:13.909-0800][gc,phases     ] GC(325)   Evacuate Collection Set: 25.4ms
[2022-09-02T21:33:13.909-0800][gc,phases     ] GC(325)   Post Evacuate Collection Set: 11.7ms
[2022-09-02T21:33:13.909-0800][gc,phases     ] GC(325)   Other: 35.9ms
[2022-09-02T21:33:13.909-0800][gc,heap       ] GC(325) Eden regions: 255->0(255)
[2022-09-02T21:33:13.909-0800][gc,heap       ] GC(325) Survivor regions: 1->1(32)
[2022-09-02T21:33:13.909-0800][gc,heap       ] GC(325) Old regions: 41->41
[2022-09-02T21:33:13.909-0800][gc,heap       ] GC(325) Humongous regions: 30->30
[2022-09-02T21:33:13.909-0800][gc,metaspace  ] GC(325) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T21:33:13.910-0800][gc            ] GC(325) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 88.927ms
[2022-09-02T21:33:13.910-0800][gc,cpu        ] GC(325) User=0.02s Sys=0.05s Real=0.09s
[2022-09-02T21:45:16.586-0800][gc,start      ] GC(326) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T21:45:16.590-0800][gc,task       ] GC(326) Using 8 workers of 8 for evacuation
[2022-09-02T21:45:16.659-0800][gc,phases     ] GC(326)   Pre Evacuate Collection Set: 2.7ms
[2022-09-02T21:45:16.659-0800][gc,phases     ] GC(326)   Evacuate Collection Set: 54.0ms
[2022-09-02T21:45:16.659-0800][gc,phases     ] GC(326)   Post Evacuate Collection Set: 6.6ms
[2022-09-02T21:45:16.659-0800][gc,phases     ] GC(326)   Other: 9.9ms
[2022-09-02T21:45:16.659-0800][gc,heap       ] GC(326) Eden regions: 255->0(255)
[2022-09-02T21:45:16.659-0800][gc,heap       ] GC(326) Survivor regions: 1->1(32)
[2022-09-02T21:45:16.659-0800][gc,heap       ] GC(326) Old regions: 41->41
[2022-09-02T21:45:16.659-0800][gc,heap       ] GC(326) Humongous regions: 30->30
[2022-09-02T21:45:16.659-0800][gc,metaspace  ] GC(326) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T21:45:16.659-0800][gc            ] GC(326) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 73.210ms
[2022-09-02T21:45:16.659-0800][gc,cpu        ] GC(326) User=0.11s Sys=0.06s Real=0.07s
[2022-09-02T21:57:23.178-0800][gc,start      ] GC(327) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T21:57:23.180-0800][gc,task       ] GC(327) Using 8 workers of 8 for evacuation
[2022-09-02T21:57:23.226-0800][gc,phases     ] GC(327)   Pre Evacuate Collection Set: 2.6ms
[2022-09-02T21:57:23.227-0800][gc,phases     ] GC(327)   Evacuate Collection Set: 19.3ms
[2022-09-02T21:57:23.227-0800][gc,phases     ] GC(327)   Post Evacuate Collection Set: 20.6ms
[2022-09-02T21:57:23.227-0800][gc,phases     ] GC(327)   Other: 5.8ms
[2022-09-02T21:57:23.227-0800][gc,heap       ] GC(327) Eden regions: 255->0(255)
[2022-09-02T21:57:23.227-0800][gc,heap       ] GC(327) Survivor regions: 1->1(32)
[2022-09-02T21:57:23.227-0800][gc,heap       ] GC(327) Old regions: 41->41
[2022-09-02T21:57:23.227-0800][gc,heap       ] GC(327) Humongous regions: 30->30
[2022-09-02T21:57:23.227-0800][gc,metaspace  ] GC(327) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T21:57:23.227-0800][gc            ] GC(327) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 48.400ms
